mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1114492416381836,0.003431000290630946,0.00585635503133138,0.0006480546890187016,0.05,50,"{'learning_rate': 0.05, 'n_estimators': 50}",0.8159046781144015,0.8450156903694387,0.8103893497590617,0.8237699060809675,0.015190835488126754,1
0.11405746142069499,0.022492846149095247,0.010602951049804688,0.004210442221252147,0.05,100,"{'learning_rate': 0.05, 'n_estimators': 100}",0.8143951758985772,0.8411296616755221,0.8096161885718515,0.8217136753819836,0.013867109114265228,3
0.06994509696960449,0.03386798613853121,0.006936311721801758,0.0022227822905209107,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.8149833068731029,0.8390585666282591,0.811171955281825,0.821737942927729,0.012345973817932373,2
0.03894766171773275,0.008176403040879883,0.002032677332560221,4.383718906923558e-05,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.7945782230218709,0.8295631816747182,0.7922708440413939,0.8054707495793276,0.01706194523187279,4
