mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.03530128796895345,0.000752654144700129,0.007697741190592448,0.0011110709851093318,,{'max_depth': None},0.7119714037668401,0.665151448269032,0.7344973454666797,0.7038733991675171,0.02888363577535058,2
0.02948172887166341,0.0007020434235791008,0.004771312077840169,0.0028658338095945753,10,{'max_depth': 10},0.7306916933660399,0.7052295341985525,0.7447528415384802,0.726891356367691,0.016357564544625038,1
0.01687010129292806,0.00866746817718667,0.0071421464284261065,0.007232603508895858,20,{'max_depth': 20},0.7138856294773939,0.6803789974032433,0.6664087539395913,0.686891126940076,0.019921835608804846,3
