mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.011952479680379232,0.00015111830621193038,0.002257267634073893,0.0004961198407297628,0.1,{'alpha': 0.1},0.7223284031437016,0.7203919527733265,0.7328154918434935,0.7251786159201737,0.005457646953914957,1
0.01253366470336914,0.0018576854783861733,0.0030140082041422525,0.0005070726686934593,1.0,{'alpha': 1.0},0.7219214079245406,0.7210205048864403,0.7325727847909326,0.7251715658673045,0.005246359864237124,2
0.007146914800008138,0.0043540326270565186,0.00182342529296875,0.00070909487941518,10.0,{'alpha': 10.0},0.7105898793788421,0.7185375489772368,0.7239094119689307,0.7176789467750032,0.005471464484691953,3
